170921210528, FC, Phase1, X0, F100, 2048, 1, 70, 30, 42241.7448, 82.5026, 0.00023453, 42233.7054, 82.4871, 0.00023453, 42217.7500, 82.4600, 0.00023468, NORMAL	, 170921210528, FC, Phase1, X0, F100, 2048, 1, 70, 30, NORMAL, Average,  91.0292287197,  0.1188143693,  6.7097134822,  7.7320537443,  1.0248711548
170921210741, FC, Phase1, X0, F100, 4096, 1, 70, 30, 42933.5800, 167.7091, 0.00023071, 42880.8058, 167.5029, 0.00023098, 43004.2600, 167.9900, 0.00023036, NORMAL	, 170921210741, FC, Phase1, X0, F100, 4096, 1, 70, 30, NORMAL, Average,  90.8093715384,  0.1302218313,  6.9641294155,  8.0038833983,  1.0439419458
170921210954, FC, Phase1, X0, F100, 8192, 1, 70, 30, 42713.9918, 333.7027, 0.00023200, 42713.7258, 333.7004, 0.00023200, 42726.6700, 333.8000, 0.00023193, NORMAL	, 170921210954, FC, Phase1, X0, F100, 8192, 1, 70, 30, NORMAL, Average,  90.7177936240,  0.1275002261,  7.1650105217,  8.1677920476,  1.0113226266
170921211207, FC, Phase1, X0, F100, 16384, 1, 70, 30, 38807.4323, 606.3668, 0.00025548, 38787.9354, 606.0621, 0.00025561, 38853.1600, 607.0800, 0.00025518, NORMAL	, 170921211207, FC, Phase1, X0, F100, 16384, 1, 70, 30, NORMAL, Average,  90.9956404627,  0.1226183250,  6.9261158720,  7.8220746173,  0.9061225509
170921211421, FC, Phase1, X0, F100, 32768, 1, 70, 30, 29503.6426, 921.9900, 0.00033635, 29491.8992, 921.6229, 0.00033648, 29496.9800, 921.7800, 0.00033642, NORMAL	, 170921211421, FC, Phase1, X0, F100, 32768, 1, 70, 30, NORMAL, Average,  90.6545087045,  0.1589907994,  7.0313797163,  7.5958853112,  0.5909261660
170921211634, FC, Phase1, X0, F100, 65536, 1, 70, 30, 23810.0035, 1488.1257, 0.00041735, 23808.6617, 1488.0417, 0.00041735, 23801.3400, 1487.5800, 0.00041751, NORMAL	, 170921211634, FC, Phase1, X0, F100, 65536, 1, 70, 30, NORMAL, Average,  92.5933547176,  0.1052555695,  5.2286615910,  5.6699502841,  0.4400090379
170921211847, FC, Phase1, X0, F100, 131072, 1, 70, 30, 15571.7682, 1946.4714, 0.00063952, 15572.7487, 1946.5942, 0.00063944, 15571.7400, 1946.4700, 0.00063952, NORMAL	, 170921211847, FC, Phase1, X0, F100, 131072, 1, 70, 30, NORMAL, Average,  94.8543846869,  0.0618532806,  3.2835651302,  3.6418048492,  0.3635189740
170921212100, FC, Phase1, X0, F100, 262144, 1, 70, 30, 8580.2574, 2145.0635, 0.00116232, 8579.3171, 2144.8283, 0.00116237, 8582.4200, 2145.6000, 0.00116210, NORMAL	, 170921212100, FC, Phase1, X0, F100, 262144, 1, 70, 30, NORMAL, Average,  96.4724790593,  0.0238773230,  2.1797588223,  2.2504975512,  0.0976738453
170921212313, FC, Phase1, X0, F100, 524288, 1, 70, 30, 4397.0782, 2198.5395, 0.00227117, 4396.0900, 2198.0454, 0.00227085, 4399.3000, 2199.6500, 0.00226966, NORMAL	, 170921212313, FC, Phase1, X0, F100, 524288, 1, 70, 30, NORMAL, Average,  97.8362506548,  0.0092187728,  1.2206309486,  1.2907868167,  0.0715971001
170921212526, FC, Phase1, X0, F100, 1048576, 1, 70, 30, 2198.9996, 2198.9996, 0.00454382, 2198.7367, 2198.7367, 0.00454378, 2199.3100, 2199.3100, 0.00454325, NORMAL	, 170921212526, FC, Phase1, X0, F100, 1048576, 1, 70, 30, NORMAL, Average,  98.5793000831,  0.0075963282,  0.9505717112,  0.9979809106,  0.0434083719
